timestamp_s,hand_id,collider_name,contact_x,contact_y,contact_z,normal_x,normal_y,normal_z,force_N,material
90.4530,Left Controller,FLOOR ,-1.6060,-0.1900,1.9290,0.0000,1.0000,0.0000,12.877,rubber
90.4641,Left Controller,FLOOR ,-1.6044,-0.1900,1.9218,0.0000,1.0000,0.0000,12.395,rubber
90.4744,Left Controller,FLOOR ,-1.6021,-0.1900,1.9115,0.0000,1.0000,0.0000,12.862,rubber
90.4847,Left Controller,FLOOR ,-1.5998,-0.1900,1.9010,0.0000,1.0000,0.0000,13.200,rubber
90.4955,Left Controller,FLOOR ,-1.5976,-0.1900,1.8912,0.0000,1.0000,0.0000,13.177,rubber
90.5034,Left Controller,FLOOR ,-1.5953,-0.1900,1.8808,0.0000,1.0000,0.0000,12.824,rubber
90.5141,Left Controller,FLOOR ,-1.5937,-0.1900,1.8737,0.0000,1.0000,0.0000,12.659,rubber
90.5230,Left Controller,FLOOR ,-1.5912,-0.1900,1.8625,0.0000,1.0000,0.0000,12.601,rubber
90.5350,Left Controller,FLOOR ,-1.5898,-0.1900,1.8549,0.0000,1.0000,0.0000,13.206,rubber
90.5441,Left Controller,FLOOR ,-1.5879,-0.1900,1.8447,0.0000,1.0000,0.0000,13.377,rubber
90.5559,Left Controller,FLOOR ,-1.5872,-0.1900,1.8380,0.0000,1.0000,0.0000,14.061,rubber
90.5641,Left Controller,FLOOR ,-1.5874,-0.1900,1.8304,0.0000,1.0000,0.0000,16.101,rubber
90.5729,Left Controller,FLOOR ,-1.5876,-0.1900,1.8257,0.0000,1.0000,0.0000,15.365,rubber
90.5850,Left Controller,FLOOR ,-1.5883,-0.1900,1.8213,0.0000,1.0000,0.0000,15.909,rubber
90.5972,Left Controller,FLOOR ,-1.5887,-0.1900,1.8131,0.0000,1.0000,0.0000,16.697,rubber
90.6057,Left Controller,FLOOR ,-1.5882,-0.1900,1.8046,0.0000,1.0000,0.0000,15.011,rubber
90.6130,Left Controller,FLOOR ,-1.5873,-0.1900,1.7957,0.0000,1.0000,0.0000,13.958,rubber
90.6247,Left Controller,FLOOR ,-1.5862,-0.1900,1.7883,0.0000,1.0000,0.0000,12.959,rubber
90.6333,Left Controller,FLOOR ,-1.5848,-0.1900,1.7777,0.0000,1.0000,0.0000,12.613,rubber
90.6445,Left Controller,FLOOR ,-1.5836,-0.1900,1.7694,0.0000,1.0000,0.0000,12.444,rubber
90.6549,Left Controller,FLOOR ,-1.5820,-0.1900,1.7572,0.0000,1.0000,0.0000,12.359,rubber
90.6640,Left Controller,FLOOR ,-1.5805,-0.1900,1.7467,0.0000,1.0000,0.0000,12.319,rubber
90.7396,Left Controller,FLOOR ,-1.5795,-0.1900,1.7392,0.0000,1.0000,0.0000,12.306,rubber
90.7406,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.309,rubber
90.7412,Left Controller,FLOOR ,-1.5747,-0.0900,1.6993,0.0000,1.0000,0.0000,9.810,rubber
90.7418,Left Controller,FLOOR ,-1.5691,-0.0180,1.6731,0.0000,1.0000,0.0000,9.810,rubber
90.7424,Left Controller,FLOOR ,-1.5649,-0.0036,1.6513,0.0000,1.0000,0.0000,9.810,rubber
90.7429,Left Controller,FLOOR ,-1.5604,-0.0007,1.6309,0.0000,1.0000,0.0000,9.810,rubber
90.7433,Left Controller,FLOOR ,-1.5551,-0.0001,1.6092,0.0000,1.0000,0.0000,9.810,rubber
90.7512,Left Controller,FLOOR ,-1.5494,0.0000,1.5866,0.0000,1.0000,0.0000,9.810,rubber
90.7577,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,9.810,rubber
90.7630,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,15.710,rubber
90.7738,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,13.489,rubber
90.7843,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,13.196,rubber
90.7963,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,13.160,rubber
90.8038,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,13.161,rubber
90.8135,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,13.193,rubber
90.8259,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,13.330,rubber
90.8367,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,13.421,rubber
90.8465,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,13.462,rubber
90.8533,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,13.481,rubber
90.8634,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,13.493,rubber
90.8739,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,13.407,rubber
90.8865,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,13.103,rubber
90.8954,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.928,rubber
90.9063,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.820,rubber
90.9130,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.756,rubber
90.9244,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.719,rubber
90.9344,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.699,rubber
90.9441,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.539,rubber
90.9553,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.406,rubber
90.9640,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.330,rubber
90.9748,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.290,rubber
90.9831,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.268,rubber
90.9960,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.255,rubber
91.0047,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.248,rubber
91.0145,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.243,rubber
91.0242,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.240,rubber
91.0360,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.238,rubber
91.0432,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.237,rubber
91.0568,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.237,rubber
91.0656,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.237,rubber
91.0776,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.237,rubber
91.0856,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.237,rubber
91.0971,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.238,rubber
91.1032,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.238,rubber
91.1140,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.239,rubber
91.1242,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.239,rubber
91.1330,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.239,rubber
91.1474,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.240,rubber
91.1568,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.240,rubber
91.1665,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.240,rubber
91.1769,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.241,rubber
91.1856,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.241,rubber
91.1951,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.241,rubber
91.2054,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.241,rubber
91.2155,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.242,rubber
91.2249,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.242,rubber
91.2352,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.242,rubber
91.2458,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.242,rubber
91.2532,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.243,rubber
91.2651,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.243,rubber
91.2766,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.243,rubber
91.2830,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.243,rubber
91.2953,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.243,rubber
91.3075,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.244,rubber
91.3169,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.244,rubber
91.3265,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.244,rubber
91.3350,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.244,rubber
91.3453,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.245,rubber
91.3551,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.245,rubber
91.3661,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.245,rubber
91.3775,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.246,rubber
91.3850,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.246,rubber
91.3975,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.247,rubber
91.4044,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.247,rubber
91.4152,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.247,rubber
91.4258,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.248,rubber
91.4344,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.248,rubber
91.4441,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.249,rubber
91.4535,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.249,rubber
91.4653,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.250,rubber
91.4758,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.250,rubber
91.4870,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.251,rubber
91.4957,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.251,rubber
91.5055,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.252,rubber
91.5168,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.253,rubber
91.5240,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.253,rubber
91.5368,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.254,rubber
91.5433,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.255,rubber
91.5537,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.255,rubber
91.5640,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.256,rubber
91.5733,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.257,rubber
91.5857,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.258,rubber
91.5957,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.259,rubber
91.6045,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.259,rubber
91.6162,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.260,rubber
91.6238,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.261,rubber
91.6373,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.262,rubber
91.6433,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.263,rubber
91.6533,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.264,rubber
91.6650,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.265,rubber
91.6740,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.266,rubber
91.6862,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.267,rubber
91.6943,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.268,rubber
91.7061,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.269,rubber
91.7159,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.270,rubber
91.7253,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.271,rubber
91.7338,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.272,rubber
91.7446,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.273,rubber
91.7535,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.275,rubber
91.7658,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.276,rubber
91.7741,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.277,rubber
91.7856,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.278,rubber
91.7940,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.279,rubber
91.8049,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.281,rubber
91.8142,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.282,rubber
91.8232,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.283,rubber
91.8376,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.285,rubber
91.8432,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.286,rubber
91.8566,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.287,rubber
91.8668,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.289,rubber
91.8729,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.290,rubber
91.8830,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.292,rubber
91.8949,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.293,rubber
91.9033,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.294,rubber
91.9160,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.296,rubber
91.9286,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.297,rubber
91.9353,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.299,rubber
91.9485,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.300,rubber
91.9550,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.301,rubber
91.9676,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.303,rubber
91.9746,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.304,rubber
91.9835,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.306,rubber
91.9956,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.307,rubber
92.0071,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.309,rubber
92.0134,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.311,rubber
92.0245,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.312,rubber
92.0358,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.314,rubber
92.0462,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.315,rubber
92.0571,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.317,rubber
92.0678,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.318,rubber
92.0744,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.320,rubber
92.0857,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.321,rubber
92.0984,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.323,rubber
92.1071,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.324,rubber
92.1133,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.326,rubber
92.1240,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.327,rubber
92.1337,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.329,rubber
92.1434,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.330,rubber
92.1562,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.332,rubber
92.1653,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.334,rubber
92.1730,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.335,rubber
92.1848,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.337,rubber
92.1944,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.338,rubber
92.2052,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.340,rubber
92.2164,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.341,rubber
92.2240,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.343,rubber
92.2365,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.344,rubber
92.2432,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.346,rubber
92.2551,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.347,rubber
92.2642,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.349,rubber
92.2748,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.350,rubber
92.2842,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.352,rubber
92.2931,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.353,rubber
92.3045,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.354,rubber
92.3135,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.356,rubber
92.3229,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.357,rubber
92.3342,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.359,rubber
92.3450,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.360,rubber
92.3545,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.362,rubber
92.3646,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.363,rubber
92.3760,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.364,rubber
92.3830,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.366,rubber
92.3972,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.367,rubber
92.4054,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.368,rubber
92.4142,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.370,rubber
92.4232,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.371,rubber
92.4335,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.372,rubber
92.4430,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.374,rubber
92.4553,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.375,rubber
92.4665,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.376,rubber
92.4771,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.377,rubber
92.4859,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.379,rubber
92.4947,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.380,rubber
92.5056,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.381,rubber
92.5140,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.382,rubber
92.5255,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.383,rubber
92.5358,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.385,rubber
92.5447,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.386,rubber
92.5562,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.387,rubber
92.5672,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.388,rubber
92.5756,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.389,rubber
92.5860,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.390,rubber
92.5986,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.391,rubber
92.6043,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.392,rubber
92.6144,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.393,rubber
92.6262,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.394,rubber
92.6379,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.395,rubber
92.6461,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.396,rubber
92.6575,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.397,rubber
92.6656,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.398,rubber
92.6737,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.399,rubber
92.6872,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.400,rubber
92.6937,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.401,rubber
92.7035,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.402,rubber
92.7131,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.403,rubber
92.7278,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.403,rubber
92.7350,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.404,rubber
92.7468,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.405,rubber
92.7551,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.406,rubber
92.7636,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.407,rubber
92.7750,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.408,rubber
92.7844,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.408,rubber
92.7957,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.409,rubber
92.8068,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.410,rubber
92.8177,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.410,rubber
92.8229,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.411,rubber
92.8357,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.412,rubber
92.8463,Left Controller,FLOOR ,-1.5781,-0.1900,1.7289,0.0000,1.0000,0.0000,12.413,rubber
