timestamp_s,controller_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
55.3735,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.3868,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.3957,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.4034,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.4135,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.4261,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.4366,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.4468,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.4542,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.4646,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.4747,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.4844,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.4956,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.5061,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.5161,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.5269,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.5366,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.5465,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.5552,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.5661,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.5766,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.5858,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.5968,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.6036,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.6155,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.6228,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.6344,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.6445,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.6569,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.6671,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.6780,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.6840,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.6977,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.7061,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.7188,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.7238,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.7378,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.7437,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.7538,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.7686,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.7735,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.7837,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.7940,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.8062,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.8155,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.8241,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.8339,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.8430,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.8564,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.8657,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.8768,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.8857,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.8970,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.9062,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.9147,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.9252,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.9351,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.9445,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.9557,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.9655,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.9744,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.9870,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
55.9956,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.0057,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.0152,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.0247,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.0349,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.0450,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.0539,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.0669,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.0750,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.0835,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.0970,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.1069,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.1154,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.1234,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.1335,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.1468,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.1555,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.1659,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.1748,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.1835,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.1950,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.2057,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.2149,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.2245,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.2361,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.2469,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.2580,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.2636,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.2747,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.2861,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.2967,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.3069,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.3177,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.3245,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.3332,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.3435,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.3539,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.3655,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.3736,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.3843,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.3971,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.4039,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.4146,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.4249,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.4368,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.4476,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.4533,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.4645,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.4740,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.4842,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.4958,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.5082,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.5147,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.5279,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.5346,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.5440,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.5555,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.5650,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.5759,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.5869,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.5986,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.6063,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.6155,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.6230,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.6370,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.6436,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.6556,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.6642,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.6770,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.6843,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.6938,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.7072,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.7145,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.7251,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.7338,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.7460,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.7555,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.7659,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.7751,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.7856,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.7960,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.8044,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.8142,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.8244,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.8339,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.8434,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.8551,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.8656,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.8747,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.8860,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.8969,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.9036,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.9149,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.9247,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.9350,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.9459,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.9567,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.9643,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.9751,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.9847,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
56.9946,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.0056,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.0133,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.0228,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.0336,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.0457,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.0535,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.0646,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.0735,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.0846,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.0928,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.1039,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.1134,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.1267,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.1330,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.1429,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.1540,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.1655,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.1755,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.1868,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.1946,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.2066,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.2171,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.2283,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.2344,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.2469,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.2545,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.2634,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.2728,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.2870,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.2965,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.3050,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.3133,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.3240,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.3341,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.3435,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.3542,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.3659,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.3770,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.3868,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.3941,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.4056,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.4129,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.4235,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.4345,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.4474,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.4541,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.4660,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.4789,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.4841,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.4969,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.5041,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.5195,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.5266,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.5332,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.5467,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.5530,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.5642,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.5750,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.5880,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.5936,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.6038,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.6148,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.6288,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.6351,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.6448,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.6568,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.6671,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.6769,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.6841,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.6959,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.7054,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.7173,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.7254,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.7344,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.7437,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.7558,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.7682,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.7752,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.7862,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.7949,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.8037,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.8132,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.8256,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.8368,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.8443,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.8553,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.8642,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.8737,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.8870,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.8980,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.9065,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.9167,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.9271,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.9367,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.9428,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.9587,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.9647,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.9772,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.9861,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
57.9945,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.0040,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.0130,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.0255,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.0357,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.0449,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.0554,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.0635,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.0742,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.0836,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.0947,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.1062,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.1153,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.1232,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.1332,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.1456,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.1540,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.1636,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.1774,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.1859,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.1933,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.2052,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.2150,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.2255,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.2352,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.2432,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.2556,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
58.2652,Left Controller,-0.3472,0.1500,0.4606,0.0000,-0.3746,0.0000,0.9272
